"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00606387608169774,69,566,1.53198327885586,"Regulation of cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0051493"," SCIN  TMSB10  CAPG  GPM6B  ARHGAP6  PHPT1  NAV3  CDC42  WDR1  CAPZB  EDN1  ARHGAP28  MAPK1  PPM1F  RAE1  CORO1A  MAPK3  PYCARD  KANK1  CRACD  ARPC3  DBN1  STMN1  CCN2  TEK  RAC2  CHMP2A  GMFG  PLXNA3  CHMP1A  FHOD3  PDGFRA  AVIL  FCHSD2  TMOD3  TPM1  NTRK3  TMEFF2  EPHA5  SNCA  ARHGAP18  DYNLT1  SLC39A12  SPATA4  TMSB4Y  RHOC  SHANK1  WNT4  ARPC5  ARPC2  PRKCD  TTC8  SMAD3  MAPRE2  S1PR1  PTGER4  BAIAP2  PDE4DIP  CDC42EP4  MYADM  CSF1R  ACTG1  CIB1  ARAP1  AFAP1  GMFB  S100A10  CYRIA  TMSB4X"
0.00608071447933675,131,1222,1.34716706034354,"Regulation of organelle organization "," http://amigo.geneontology.org/amigo/term/GO:0033043"," ZMYND10  SCIN  CDKL5  DCN  IGF1  TMSB10  CAPG  GPM6B  ARHGAP6  PHPT1  NAV3  CDC42  WDR1  SREBF1  ENO1  CAPZB  EDN1  SAR1A  ARHGAP28  HNRNPC  SH3GLB1  MAPK1  PPM1F  PDGFB  MTMR3  RAE1  CORO1A  MAPK3  CBLN1  PYCARD  PDCD5  FZR1  BBC3  GRIK5  CAV2  KANK1  TNKS2  VAT1  CRACD  ARPC3  DBN1  RAB3GAP1  MAD2L2  STMN1  CCN2  TEK  ZWINT  IL1B  YWHAH  RAC2  CDC16  CHMP2A  GMFG  PLXNA3  CHMP1A  TBC1D14  YWHAQ  FHOD3  PDGFRA  HRK  AVIL  LCP1  NMT1  FCHSD2  YAP1  PREB  TMOD3  TPM1  NTRK3  TOM1L1  PARP1  TMEFF2  EPHA5  SNCA  PLK2  LRRTM2  ARHGAP18  DYNLT1  TERF1  SLC39A12  SPATA4  CCT5  GRID2  PID1  TMSB4Y  RHOC  SHANK1  WNT4  ARPC5  LRRTM1  ARPC2  PRKCD  YWHAZ  TTC8  YWHAB  SMAD3  MAPRE2  AXIN2  ADRB2  CCDC8  CDH2  S1PR1  PTGER4  EXOSC10  PDE3A  BTC  BAIAP2  NUPR1  PDE4DIP  PLD6  CDC42EP4  MYADM  CSF1R  ANXA2  ACTG1  KNTC1  SIVA1  CIB1  ARAP1  PDE2A  FZD9  AFAP1  GMFB  S100A10  CYRIA  PRMT6  TMSB4X  LCMT1  DYNLT2B  CPLX3  SEC22B"
0.00609070170113305,35,236,1.86370601536075,"Positive regulation of intracellular transport "," http://amigo.geneontology.org/amigo/term/GO:0032388"," CDC42  SAR1A  SH3GLB1  MAPK1  MLC1  NUTF2  PDCD5  BBC3  GLI3  CD81  CPSF6  HPCA  IL1B  YWHAH  RAC2  SMO  RAN  YWHAQ  NMT1  ERBB2  CAPN10  STOM  ANK3  PRKCD  YWHAZ  YWHAB  SMAD3  ITGAM  PRNP  JUP  AKAP5  ANXA2  CIB1  PGAP1  UBL5"
0.00614428477793806,22,123,2.24770305034914,"Memory "," http://amigo.geneontology.org/amigo/term/GO:0007613"," KCNK2  COMT  SLC8A3  CALB1  PTN  B4GALT2  SLC8A2  CNR1  APOE  SCN2A  PLK2  VLDLR  JPH3  GRIA1  SHANK1  PTCHD1  RGS14  PRNP  BDNF  OXTR  RELN  HRH1"
0.00626279529200911,28,174,2.02222813620753,"Positive regulation of canonical Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0090263"," CDH3  NLE1  PSMD8  PSMA6  PSMA2  KANK1  TNKS2  PSMD9  SOX4  PSMF1  PSMB2  PSMB7  YAP1  FGF2  SFRP2  RSPO3  HHEX  VCP  DACT1  SMAD3  AXIN2  WNT10B  JUP  GPC5  FZD9  SULF2  LGR4  PPM1N"
0.00626279529200911,20,107,2.34891652670301,"Positive regulation of peptide hormone secretion "," http://amigo.geneontology.org/amigo/term/GO:0090277"," BAIAP3  NNAT  PHPT1  ACSL4  OXCT1  DYNLL1  PSMD9  GPR68  SOX4  GRP  RBP4  SIRT3  CAPN10  GLUD1  GJA1  RAB8B  MYRIP  GPR27  APLN  C2CD2L"
0.00630796749833464,45,330,1.71364137516287,"Regulation of cell morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0022604"," PLXND1  CDKL5  NEDD4L  CDC42  WDR1  LIMS2  CAPZB  PALMD  PALM  COCH  CORO1A  SYT17  PTN  KANK1  RASAL1  SPARC  DBN1  CSPG5  MYL12B  CXCR4  CPNE5  FGD3  RAC2  PLXNA3  PLXNC1  FGD4  TPM1  WTIP  ARHGAP18  ZMYM3  MOV10  RHOC  CFAP410  ARPC2  BAIAP2  CDC42EP4  MYADM  CSF1R  CIB1  BRWD1  ARAP1  RELN  SEMA4A  PRPF40A  S100A10"
0.006499582745801,30,192,1.96354740904079,"Positive regulation of intracellular protein transport "," http://amigo.geneontology.org/amigo/term/GO:0090316"," CDC42  SAR1A  SH3GLB1  MAPK1  NUTF2  PDCD5  BBC3  GLI3  CD81  HPCA  IL1B  YWHAH  RAC2  SMO  RAN  YWHAQ  NMT1  ERBB2  STOM  ANK3  PRKCD  YWHAZ  YWHAB  SMAD3  ITGAM  PRNP  JUP  AKAP5  CIB1  UBL5"
0.00665241383003535,7,18,4.8870513291682,"Positive regulation of neurotransmitter secretion "," http://amigo.geneontology.org/amigo/term/GO:0001956"," BAIAP3  DTNBP1  STX1A  RAB3GAP1  CNR1  SNCA  NLGN1"
0.00665241383003535,76,640,1.492296030871,"Developmental growth "," http://amigo.geneontology.org/amigo/term/GO:0048589"," CFLAR  CDKL5  IGF1  NEDD4L  FGFR3  SEMA3C  EDN1  KCNK2  ULK2  ARHGAP4  MAPK1  SYT17  ERCC2  PTN  GLI3  TNKS2  CD81  GLI1  RASAL1  GHR  WWC1  DBN1  TNR  KDM5B  NRP2  CXCR4  USP9X  CPNE5  SMO  GAMT  APOE  PLXNA3  ATP8A2  SEMA4F  CCN3  KIAA0319  YAP1  RBP4  FGF2  TMEM108  SFRP2  PCDH15  GJA1  SEMA3D  IMPACT  SORBS2  FZD7  PRMT2  SHANK1  SHANK2  PDLIM5  TTC8  TAF10  PPIB  MESP1  SMAD3  SEMA6B  ADRB2  WNT10B  ALCAM  SMAD1  S1PR1  HOPX  RAPH1  SMAD2  BDNF  TSKU  SLIT3  ZFP36L1  PTCH1  SLIT1  WNT7B  FZD9  SEMA4A  CTR9  DMD"
0.00668235538127011,78,661,1.48290902661598,"Embryo development ending in birth or egg hatching "," http://amigo.geneontology.org/amigo/term/GO:0009792"," RALA  PAX6  IGF1  CC2D2A  ACSL4  POLB  VASH1  NLE1  SEMA3C  UBE2A  EDN1  DLL3  PHGDH  PCSK5  MAPK1  TTLL1  PDGFB  MTHFD1  ERCC2  LFNG  GLI3  C5  SUFU  B9D1  FOLR1  DBN1  HES1  ACVR2A  SOX4  EMG1  SMO  MYCN  PDGFRA  AKIRIN2  NMT1  ABI1  SULF1  YAP1  RBP4  FGF2  LPAR6  CMTM3  TBX19  SFRP2  RSPO3  PTPRR  ANGPT1  MMP16  MMP14  PLCD3  VANGL2  INTU  DACT1  TMEM100  DCHS1  MESP1  SMAD3  AXIN2  HOPX  TCAP  SMAD2  SOX11  RIC8A  TMEM107  FZD2  ASCL2  NR2F2  ZFP36L1  PTCH1  WNT7B  RRP7A  SULF2  MAFG  SLC2A10  CTR9  TCTN1  TRIM71  CEBPA"
0.00668235538127011,78,661,1.48290902661598,"Regulation of cell projection organization "," http://amigo.geneontology.org/amigo/term/GO:0031344"," CFLAR  PLXND1  ZMYND10  RALA  CDKL5  CNTN1  VIM  NEDD4L  SEZ6  CDC42  CRMP1  SEMA3C  RAP1GAP  CAPZB  CHRNA3  ARHGAP4  PALM  PTN  KANK1  EFNB3  DPYSL3  DBN1  STK25  MARK1  TNR  CNR1  YWHAH  RAC2  APOE  PLXNA3  ATP8A2  AVIL  SEMA4F  PLXNC1  KIAA0319  YAP1  FNBP1L  PPFIA2  NTRK3  PTPRF  PTPRG  SFRP2  DYNLT1  VLDLR  SLC39A12  GPM6A  GRID2  SEMA3D  TNIK  CHODL  MOV10  FZD1  PDLIM5  ARPC2  PRKCD  RAB8B  SEMA6B  P2RY12  MINAR1  NLGN1  ROBO1  CDH2  PRNP  BAIAP2  BDNF  CDC42EP4  TSKU  EFHC2  FAM110C  CIB1  ARAP1  RTN4RL2  RELN  SEMA4A  DMD  DYNLT2B  LYN  GRIN2B"
0.00668235538127011,25,149,2.10850728487602,"Regulation of nervous system process "," http://amigo.geneontology.org/amigo/term/GO:0031644"," CACNG4  EDN1  COMT  SLC8A3  NTSR1  CBLN1  STX1A  TNR  SLC8A2  EDNRB  CCN3  TMEM108  HTR2C  GRM1  SHANK1  SHANK2  FABP5  TMEM100  ADRB2  NLGN1  NPTX1  CNIH2  BAIAP2  RELN  NPTXR"
0.00668235538127011,25,149,2.10850728487602,"Calcium ion transmembrane import into cytosol "," http://amigo.geneontology.org/amigo/term/GO:0097553"," ATP2B4  FKBP1A  JPH4  SLC8A3  NTSR1  CORO1A  BBC3  SLC8A2  APLNR  FGF2  SNCA  CAMK2D  HTR2C  CACNA2D1  JPH3  CCR5  GRIN2C  P2RY6  PRNP  RYR1  RYR3  DMD  GSTM2  LYN  GRIN2B"
0.00672364750026518,52,399,1.63776585896936,"Regulation of cation transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1904062"," KCNG1  NEDD4L  ATP2B4  CACNG4  FKBP1A  JPH4  NTSR1  CORO1A  RGS9  KCNJ5  HPCA  AHNAK  YWHAH  APLNR  CD63  KCNMB4  FXYD6  MINK1  KCNN3  SNCA  CAMK2D  CRHBP  KCNMB1  STOM  DLG2  ANK3  KCNJ16  CACNA2D1  JPH3  GRIA1  SHANK1  SHANK2  SCN3B  STIM1  GSG1L  ADRB2  NLGN1  SLN  P2RY6  PRNP  CNIH2  DPP10  GNG2  RELN  NOS1AP  DMD  TMSB4X  GSTM2  PIRT  LYN  COA8  GRIN2B"
0.00676444980445945,13,55,2.97031171694898,"Presynapse organization "," http://amigo.geneontology.org/amigo/term/GO:0099172"," GPC4  CBLN1  MDGA1  PCDH17  PPFIA2  NTRK3  SNCA  FARP1  FZD1  LRRTM1  NLGN1  GPC6  PCLO"
0.00694902295217218,30,193,1.95337358826856,"Synaptic vesicle cycle "," http://amigo.geneontology.org/amigo/term/GO:0099504"," RAB27B  DTNBP1  OPHN1  RAPGEF4  SNAP29  SLC17A7  GRIK5  STX1A  CSPG5  RAB3GAP1  CNR1  PCDH17  DENND1A  PRKCG  PPFIA2  STON2  SNCA  CASK  SYN2  RAB3B  NLGN1  CDH2  CTBP2  SLC17A8  MX2  ACTG1  PCLO  ERC2  GRIN3A  CPLX3"
0.00701093981761898,32,211,1.90585075531542,"Regulation of animal organ morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:2000027"," AP2B1  CDC42  GPC4  EDN1  PSMD8  DAAM1  PSMA6  PSMA2  PSMD9  PSMF1  PSMB2  SMO  ANKRD6  PSMB7  SULF1  FGF2  SFRP2  RSPO3  FZD7  FZD1  WNT4  VANGL2  PRICKLE2  DACT1  MESP1  ROBO1  MAGED1  FZD2  GPC6  ZNRF3  AJAP1  LGR4"
0.0070452124363812,48,361,1.67091901400923,"Muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0006936"," TBXA2R  VIM  NEDD4L  PTGER3  ATP2B4  CALCRL  ENO1  EDN1  CHRNA3  MYH7  SLC8A3  MYOM1  TNNT1  CCN2  MYL12B  KCNJ5  CXCR4  TNNI3  GAMT  KCNA5  ATP8A2  EDNRB  SCN7A  SULF1  TMOD3  TPM1  CAMK2D  HTR7  GJA1  CACNA2D1  SCN3B  BDKRB2  NPNT  ADRB2  SNTB1  JUP  TCAP  SSTR2  OXTR  PRKG1  RYR1  CACNA1H  SULF2  NOS1AP  DMD  GSTM2  MYL5  HSBP1"
0.00704908832047955,52,400,1.63367144432194,"Regulation of Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030111"," SNAI2  DKK3  CDH3  CBFB  NLE1  PSMD8  PSMA6  RSPO4  GLI3  PSMA2  SPIN1  KANK1  TNKS2  CCNY  RNF43  FOLR1  PSMD9  GLI1  MAD2L2  SOX4  PSMF1  PSMB2  APOE  NFATC1  ANKRD6  PSMB7  TLR2  SULF1  YAP1  FGF2  SFRP2  RSPO3  TCF7L1  HHEX  APCDD1  FZD7  VCP  DACT1  MESP1  SMAD3  AXIN2  WNT10B  CDH2  JUP  GPC5  TSKU  ZNRF3  FZD9  SULF2  DACT3  LGR4  PPM1N"
0.00729440903728876,47,352,1.67794051318031,"Steroid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0008202"," SNAI2  CYP46A1  DKK3  DGAT2  SREBF1  HSD17B10  DHRS9  SLC27A5  HSD17B14  COMT  CYP26A1  HSD3B7  SEC14L2  DHRS2  SQLE  ERLIN1  HMGCS1  HMGCR  ACADL  NPC2  CAT  SRD5A3  YWHAH  APOE  APOC1  RAN  PDGFRA  SLC27A2  CYP4V2  EBP  VLDLR  TM7SF2  CYB5R1  FDXR  WNT4  PMVK  ABCA1  MVD  ACOX2  NR0B1  DHCR7  TSKU  CYP2R1  RXRA  CACNA1H  LCAT  CEBPA"
0.00729440903728876,57,450,1.59178243292907,"Extracellular matrix organization "," http://amigo.geneontology.org/amigo/term/GO:0030198"," CFLAR  DCN  TIMP2  GPM6B  COL23A1  P4HA2  ICAM3  LTBP4  PDGFB  PAPLN  LAMA1  TIMP1  ERCC2  ICAM5  ITGB8  CAV2  AEBP1  COL9A1  SPARC  LOXL3  TNR  CCN2  TGFBI  PRDX4  COL21A1  LOXL1  NCAN  ITGB4  BCAN  PDGFRA  COL4A2  LCP1  SULF1  FGF2  ITGB7  FBLN5  SFRP2  MMP16  MMP14  OLFML2B  FBLN2  ADAMTS9  MFAP4  PPIB  SMAD3  KLK5  NPNT  ITGAM  EFEMP2  SH3PXD2B  CD151  RIC8A  ANXA2  COL4A1  SULF2  SLC2A10  SMOC1"
0.0073901607543499,11,42,3.29127946658266,"Cellular zinc ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0006882"," MT1G  MT2A  SLC39A6  SLC39A12  MT1B  MT1E  MT1X  SLC30A10  MT1F  MT1A  MT1M"
0.00740840559824567,41,295,1.74655878010951,"RRNA processing "," http://amigo.geneontology.org/amigo/term/GO:0006364"," RPL31  RBFA  ERCC2  RPS19  DDX49  NPM3  RPL24  EXOSC8  DDX54  RPL23  EMG1  RPL36  RPL27  MPHOSPH6  RPL35  RPS6  RPLP1  RPS24  METTL5  RPS8  RPL32  RPL37  NHP2  RPP30  RPL8  RPL26  RPL29  RPL27A  PA2G4  EXOSC10  RPL38  TRMT112  RPS27  DDX10  RPL35A  RRP7A  RPL12  RPL10A  RPL39  RPL36A  GTF2H5"
0.00752815241516474,49,372,1.65529157923439,"Canonical Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0060070"," SNAI2  DKK3  CDH3  NLE1  PSMD8  PSMA6  GLI3  PSMA2  KANK1  TNKS2  CCNY  FOLR1  PSMD9  GLI1  MAD2L2  SOX4  PSMF1  PSMB2  APOE  ANKRD6  PSMB7  YAP1  FGF2  SFRP2  RSPO3  TCF7L1  HHEX  NR4A2  FZD7  FZD1  WNT4  VCP  DACT1  MESP1  SMAD3  AXIN2  WNT10B  CDH2  JUP  FZD8  GPC5  FZD2  ZNRF3  WNT7B  FZD9  SULF2  DACT3  LGR4  PPM1N"
0.00753699461618288,140,1329,1.32380622912005,"Response to abiotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009628"," CFLAR  DCN  IGF1  ATP2B4  TP53BP1  POLB  CNGB1  ENO1  UBE2A  EDN1  KCNK2  PPEF1  PSMD8  PALM  MAPK1  MLC1  SLC8A3  PSMA6  RAE1  NTSR1  AHCY  RBBP7  TIMP1  MAPK3  ERCC2  BBC3  PTN  TFEC  STX1A  PSMA2  NUP88  B3GAT1  PSMD9  PRPH2  HMGCS1  SPARC  HMGCR  OGG1  B4GALT2  RPA2  MYB  CCN2  GPR68  TEK  APAF1  CAT  HPCA  CXCR4  ZRANB3  NUP85  IL1B  PSMF1  PSMB2  THRA  RPAIN  CDKN2D  KCNA5  PRDM12  DNAJB1  ATP8A2  MEIS2  CRB1  EGLN1  NMT1  SCN2A  TXN  PSMB7  KIAA0319  CPEB2  TLR2  TTPA  YAP1  CASP1  DNAJA4  TNFRSF11A  WTIP  PARP1  NPHP1  CAMK2D  SFRP2  KCNMB1  SLC39A12  PCDH15  CDH8  HNMT  FOXO1  SLC7A11  GJA1  GRM1  NR4A2  DDAH1  IMPACT  SST  MMP14  RPL26  PRKCD  TLR3  GRIK2  PSIP1  CYBB  VCP  MFAP4  HSP90B1  SMAD3  SCARA5  BDKRB2  RGS14  ADRB2  CRADD  MGMT  CDH2  PTGER4  HSPA6  JUP  RBM4  TCAP  JUN  RIC8A  THBD  ATOH7  OXTR  GPR88  ASCL2  ZFP36L1  PTCH1  CYP2R1  PDE2A  KRT14  EIF4EBP1  RYR1  HRH1  BLM  DMD  HMGN1  ANG  HSBP1  PIRT  LYN  GTF2H5  CD24"
0.00753699461618288,18,93,2.43226517765053,"Neural crest cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0014033"," SNAI2  SEMA3C  EDN1  EFNB1  MAPK1  MAPK3  FOLR1  FAM172A  HES1  NRP2  SMO  SEMA4F  EDNRB  SEMA3D  SEMA6B  CDH2  SOX11  SEMA4A"
0.00753699461618288,164,1595,1.29212499092741,"Regulation of phosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019220"," PAX6  IGF1  CNTN1  MARCO  CD74  DTNBP1  ATP2B4  RIMBP2  PPP2R5A  FGFR3  CDC42  ENO1  ADCY2  EDN1  ADCYAP1R1  SLC4A4  CHRNA3  GSTP1  PHACTR3  FKBP1A  DYNLL1  OSBPL8  MAPK1  PPM1F  PDGFB  MTMR3  SLC8A3  RAE1  NTSR1  TRIB3  MAPK3  PYCARD  RIPK2  CD33  PTN  CCNY  PBLD  NUP88  PPP1R9B  MMD  ELP4  CD81  GHR  HMGCR  HES1  DOCK7  MAD2L2  SLC8A2  CCN2  TEK  MAPK8IP1  FABP3  HPCA  ACVR2A  NUP85  IL1B  KIRREL2  RAC2  ARPP19  CDKN2D  APOE  APOC1  GMFG  LGALS3  CCNA1  CCNH  APLNR  PDGFRA  AGAP2  PPP1R1A  NIBAN1  EDNRB  ABI1  TXN  ARRB1  SYTL2  RPLP1  HERC5  FGF2  WDFY2  NTRK3  TOM1L1  MINK1  TNFRSF11A  ERBB2  PARP1  CTDSP1  EPHA5  SNCA  SFRP2  PDGFC  HTR2C  VLDLR  PDCD4  DLG2  FARP1  HHEX  PID1  IMPACT  ANGPT1  TNIK  FZD7  PABIR3  IL34  SHC1  DIRAS3  PRKCD  TLR3  VCP  ZFYVE1  SPRED1  HSP90B1  YWHAB  SMAD3  BDKRB2  AXIN2  PKIG  NPNT  GRM5  RGS14  ADRB2  P2RY12  CCDC8  ROBO1  PYDC1  PKIA  APLN  P2RY6  PRNP  PARP14  CKS1B  CSPG4  BTC  NUPR1  BDNF  ANKLE2  MAGED1  MYADM  RAP2B  CSF1R  ANXA2  TNFAIP8L3  TSPYL2  CIB1  NR2F2  NRG3  MRTFB  PRR5  NHLRC1  RELN  HMGB1  HRH1  GMFB  BLM  MAP3K5  ENPP1  SIRPA  DDRGK1  DMD  TMSB4X  ANG  CEBPA  LYN  CD24"
0.00753699461618288,164,1595,1.29212499092741,"Regulation of phosphorus metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051174"," PAX6  IGF1  CNTN1  MARCO  CD74  DTNBP1  ATP2B4  RIMBP2  PPP2R5A  FGFR3  CDC42  ENO1  ADCY2  EDN1  ADCYAP1R1  SLC4A4  CHRNA3  GSTP1  PHACTR3  FKBP1A  DYNLL1  OSBPL8  MAPK1  PPM1F  PDGFB  MTMR3  SLC8A3  RAE1  NTSR1  TRIB3  MAPK3  PYCARD  RIPK2  CD33  PTN  CCNY  PBLD  NUP88  PPP1R9B  MMD  ELP4  CD81  GHR  HMGCR  HES1  DOCK7  MAD2L2  SLC8A2  CCN2  TEK  MAPK8IP1  FABP3  HPCA  ACVR2A  NUP85  IL1B  KIRREL2  RAC2  ARPP19  CDKN2D  APOE  APOC1  GMFG  LGALS3  CCNA1  CCNH  APLNR  PDGFRA  AGAP2  PPP1R1A  NIBAN1  EDNRB  ABI1  TXN  ARRB1  SYTL2  RPLP1  HERC5  FGF2  WDFY2  NTRK3  TOM1L1  MINK1  TNFRSF11A  ERBB2  PARP1  CTDSP1  EPHA5  SNCA  SFRP2  PDGFC  HTR2C  VLDLR  PDCD4  DLG2  FARP1  HHEX  PID1  IMPACT  ANGPT1  TNIK  FZD7  PABIR3  IL34  SHC1  DIRAS3  PRKCD  TLR3  VCP  ZFYVE1  SPRED1  HSP90B1  YWHAB  SMAD3  BDKRB2  AXIN2  PKIG  NPNT  GRM5  RGS14  ADRB2  P2RY12  CCDC8  ROBO1  PYDC1  PKIA  APLN  P2RY6  PRNP  PARP14  CKS1B  CSPG4  BTC  NUPR1  BDNF  ANKLE2  MAGED1  MYADM  RAP2B  CSF1R  ANXA2  TNFAIP8L3  TSPYL2  CIB1  NR2F2  NRG3  MRTFB  PRR5  NHLRC1  RELN  HMGB1  HRH1  GMFB  BLM  MAP3K5  ENPP1  SIRPA  DDRGK1  DMD  TMSB4X  ANG  CEBPA  LYN  CD24"
0.00755034430130684,57,451,1.58825298185827,"Extracellular structure organization "," http://amigo.geneontology.org/amigo/term/GO:0043062"," CFLAR  DCN  TIMP2  GPM6B  COL23A1  P4HA2  ICAM3  LTBP4  PDGFB  PAPLN  LAMA1  TIMP1  ERCC2  ICAM5  ITGB8  CAV2  AEBP1  COL9A1  SPARC  LOXL3  TNR  CCN2  TGFBI  PRDX4  COL21A1  LOXL1  NCAN  ITGB4  BCAN  PDGFRA  COL4A2  LCP1  SULF1  FGF2  ITGB7  FBLN5  SFRP2  MMP16  MMP14  OLFML2B  FBLN2  ADAMTS9  MFAP4  PPIB  SMAD3  KLK5  NPNT  ITGAM  EFEMP2  SH3PXD2B  CD151  RIC8A  ANXA2  COL4A1  SULF2  SLC2A10  SMOC1"
0.00762228669512035,27,168,2.01964876358482,"Calcium ion transport into cytosol "," http://amigo.geneontology.org/amigo/term/GO:0060402"," ATP2B4  ADCYAP1R1  P2RX5  FKBP1A  JPH4  SLC8A3  NTSR1  CORO1A  BBC3  SLC8A2  APLNR  FGF2  SNCA  CAMK2D  HTR2C  CACNA2D1  JPH3  CCR5  GRIN2C  P2RY6  PRNP  RYR1  RYR3  DMD  GSTM2  LYN  GRIN2B"
0.00778754282121897,77,655,1.47730711935161,"Apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0097190"," CFLAR  GGCT  TYROBP  IGF1  SNAI2  CD74  FGFR3  POLB  NLE1  ENO1  GSTP1  PPM1F  TIMP3  TRIB3  PYCARD  CTSH  PDCD5  BBC3  CREB3  WFS1  DAP  STK25  APAF1  MAPK8IP1  IL1B  DYRK2  YWHAH  ELL3  CDKN2D  LGALS3  TPT1  YWHAQ  HRK  AGAP2  NMT1  SCN2A  IL33  YAP1  CASP1  BCL2A1  PARP1  SFRP2  NR4A2  SH3RF1  SST  RPL26  WNT4  PEA15  DAPL1  PRKCD  SHISA5  TLR3  YWHAZ  MAPK7  YWHAB  SMAD3  PDIA3  TMC8  BDKRB2  CRADD  ITGAM  GABARAP  SCG2  NUPR1  BDNF  PAWR  JUN  MAGED1  PTTG1IP  SIVA1  CIB1  TAF9B  FZD9  MAP3K5  TNFSF12  COA8  CD24"
0.00788986497301287,8,24,4.18890113928703,"Positive regulation of neurotransmitter transport "," http://amigo.geneontology.org/amigo/term/GO:0051590"," BAIAP3  DTNBP1  STX1A  RAB3GAP1  CNR1  SNCA  RAB3B  NLGN1"
0.00795956708787821,83,718,1.45269691320678,"Response to wounding "," http://amigo.geneontology.org/amigo/term/GO:0009611"," CFLAR  TBXA2R  PAX6  DCN  TYROBP  IGF1  DTNBP1  CDH3  CDC42  VASH1  CAPZB  EDN1  KCNK2  P2RX5  EPB41L4B  MAPK1  PDGFB  TIMP1  SYTL4  DGKH  MAPK3  PTN  GLI3  KANK1  FOLR1  GLI1  SPARC  HMGCR  DPYSL3  GGCX  TNR  STXBP3  CCN2  CXCR4  PRKCG  APOE  F12  ITGB4  PDGFRA  KIAA0319  ARRB1  YAP1  FGF2  TPM1  NTRK3  ERBB2  VAV1  PTPRF  TMEFF2  CASK  SLC7A11  ZFP36L2  GJA1  HHEX  RHOC  FZD7  GRIN2C  WNT4  CCR1  NMNAT3  PRKCD  YWHAZ  SMAD3  P2RY12  MORN4  SMAD2  CD151  THBD  RAP2B  TSKU  ANXA2  ACTG1  PRKG1  ZFP36L1  GNG2  RTN4RL2  HMGB1  SULF2  AJAP1  MAFG  MAP3K5  HBG1  LYN"
0.00797640669063896,40,287,1.75145692234998,"Stem cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0048863"," SNAI2  CBFB  SEMA3C  EDN1  EFNB1  PSMD8  MAPK1  PSMA6  MAPK3  ERCC2  PTN  PSMA2  FOLR1  PSMD9  RBM24  FAM172A  HES1  NRP2  MYB  PSMF1  PSMB2  SMO  ELL3  PUM1  PDGFRA  SEMA4F  EDNRB  PSMB7  YAP1  METTL5  FGF2  GPM6A  ZFP36L2  SEMA3D  FZD1  LMO1  SEMA6B  CDH2  SOX11  SEMA4A"
0.00810010317761652,65,533,1.53252480705623,"Regulation of ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034765"," KCNG1  NEDD4L  ATP2B4  WDR1  CACNG4  FKBP1A  JPH4  NTSR1  CORO1A  RGS9  CLIC5  KCNJ5  HPCA  AHNAK  YWHAH  KCNA5  YWHAQ  APLNR  CD63  KCNMB4  SCN2A  SCN7A  FXYD6  MINK1  KCNN3  SNCA  CAMK2D  CRHBP  KCNMB1  STOM  DLG2  ANK3  SCN3A  KCNJ16  CACNA2D1  JPH3  GRIA1  SHANK1  SHANK2  CYBB  SCN3B  STIM1  GRM5  GSG1L  ADRB2  SCN9A  NLGN1  SLN  KCNG3  P2RY6  PRNP  CNIH2  DPP10  KCNA4  GNG2  RELN  CACNA1H  NOS1AP  DMD  TMSB4X  GSTM2  PIRT  LYN  COA8  GRIN2B"
0.00818491121659943,63,513,1.54327936710575,"Cell growth "," http://amigo.geneontology.org/amigo/term/GO:0016049"," CDKL5  IGF1  NEDD4L  ACSL4  CDC42  DERL2  ENO1  SEMA3C  EDN1  ULK2  ARHGAP4  LTBP4  RBBP7  SYT17  DDX49  CREB3  PPP1R9B  RASAL1  CHPT1  DBN1  IGFBP5  TNR  MAD2L2  NRP2  CXCR4  USP9X  CPNE5  KRT17  CDKN2D  APOE  PLXNA3  SEMA4F  CCN3  KIAA0319  FBLN5  ERBB2  TMEM108  CAMK2D  SFRP2  GJA1  SEMA3D  IMPACT  SORBS2  MMP14  PRMT2  PDLIM5  SMAD3  SEMA6B  TMC8  MINAR1  ALCAM  RAPH1  BDNF  TSPYL2  SLIT3  CIB1  NRG3  SLIT1  TAF9B  NANOS1  SEMA4A  DACT3  ENPP1"
