"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0894914250898483,138,1409,1.26211494306367,"Positive regulation of catalytic activity "," http://amigo.geneontology.org/amigo/term/GO:0043085"," FGR  CAMKK1  NOS2  PKD1  DDX11  BID  GCLM  BAK1  MAP2K3  LCP2  ADRB1  GUCA2B  ARAP2  KITLG  PIK3CB  RASGRF1  LPAR2  NGEF  EVI5  RASGRP2  PSME4  ATP1B3  GNB5  ARHGEF10L  MAP2K7  GNAS  SH3BP1  DEPDC5  EIF5  SEC23A  FLT1  NAPA  SIPA1L3  PFN1  FAM20A  DCUN1D4  TBC1D19  CDKN1B  TBC1D30  NEDD9  GPLD1  VEGFA  ERRFI1  SIPA1L2  APH1A  TNNT2  PKD2  RAB3GAP2  PIK3CA  FLT3  ARHGAP9  ACVR1C  PFKFB2  MAP2K2  PLA2G5  RFPL1  CHN1  CCNT1  FGF13  NR1H2  ARHGEF11  CHI3L1  DSTYK  STARD13  EPHB2  CCNB1  VAV3  ROCK2  CAB39  TBC1D4  DSCC1  MYC  SORL1  COX17  FAM13A  GIT2  ATP1B1  RALB  IQSEC1  STXBP5L  ARHGAP26  TIAM2  CDKN2A  USP6NL  DCUN1D2  TIRAP  ADAM8  ASAP2  RANBP2  PPARGC1B  AIFM1  NRG1  PPP1R15B  ACE  KALRN  IL6R  ADCY9  ADORA1  RICTOR  LMTK2  ADCY1  PDP1  ALDH1A1  GAPVD1  RET  ILK  NDEL1  CLPX  NKX3-1  TBC1D16  IRS1  TOR1AIP2  AKAP13  CYCS  PDP2  NET1  FZD4  RABEP2  ALS2CL  RGMA  PLCB1  RGS6  GAS6  GRIN2A  IRAK1  EFNA5  ZFP91  CARD9  LRRK2  RGPD4  CHML  TBC1D8  DENND1B  DDX3X  SRGAP2  STRADA  DCP1A  "
0.0901075355992157,14,78,2.31293936890319,"Autophagy of mitochondrion "," http://amigo.geneontology.org/amigo/term/GO:0000422"," SLC25A5  USP36  ATG5  FUNDC1  WIPI1  PPARGC1A  CAMKK2  MFN2  MAP1LC3B  CTSK  CISD2  FUNDC2  ATG13  WDR45"
0.0901075355992157,14,78,2.31293936890319,"Mitochondrion disassembly "," http://amigo.geneontology.org/amigo/term/GO:0061726"," SLC25A5  USP36  ATG5  FUNDC1  WIPI1  PPARGC1A  CAMKK2  MFN2  MAP1LC3B  CTSK  CISD2  FUNDC2  ATG13  WDR45"
0.0903314258506457,63,567,1.43181960932102,"Nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009117"," AK2  NOS2  GUCA2B  RRM2B  SPHK2  FAR2  NTHL1  PDE4A  COASY  RORA  MAGI3  DLD  AAAS  PRPS2  NUP93  MLYCD  BPNT2  IMPDH1  AK1  ALDOC  PPARGC1A  ENO2  NUDT12  NME5  SLC25A12  ELOVL4  RHOQ  PFKFB2  ACSL3  SULT4A1  MPP1  ACSS2  AMPD3  NUDT15  MYC  GMPR  NUP54  UCK2  GUCY1A2  PANK1  RANBP2  ADCY9  CMPK1  GMPS  ELOVL7  ACSL6  ADCY1  PDP1  NUDT5  NNMT  PDE7B  PDP2  PFAS  ZBTB7A  UPP1  RNLS  ADSS1  LRRK2  ENTPD4  FITM2  OGDHL  ASPDH  NT5M"
0.0934553169493963,17,104,2.10642692525112,"Dendritic spine development "," http://amigo.geneontology.org/amigo/term/GO:0060996"," FSTL4  NGEF  MAPK6  NCK2  ZMYND8  FMR1  CPEB3  EIF4G2  SLC12A5  EPHB2  ZNF365  IQSEC1  KALRN  LRRK2  DNM3  ARC  SRGAP2"
0.0939848577067181,105,1034,1.30857788279339,"Response to organic cyclic compound "," http://amigo.geneontology.org/amigo/term/GO:0014070"," BRCA1  CALCOCO1  BID  GRAMD1B  GCLM  BAK1  TAF2  RORA  GNB5  ATP2B1  TMEM38A  PIAS2  DDX1  GNAS  SLC9A1  MTAP  HCN2  P2RX6  ATP1A3  TGFBR1  KDM4C  NFKB1  PPARGC1A  CPT1A  CDKN1B  PPARD  SOD2  GPLD1  GABRG2  GOLPH3  NR3C1  STC2  IGFBP2  ERRFI1  AKAP7  PKD2  KLF9  GOT1  NR2C1  KCNJ8  FLT3  ACSL3  NCOA3  TRERF1  GOT2  INSIG2  TICAM1  RNF6  ATF4  VGF  FOXP2  BCL2L2  MAP1B  ARNTL  MBD2  CCNB1  ROCK2  STXBP1  MYC  PIM1  FDX1  USP8  TRPC3  ANXA3  LEF1  TRPM2  RALB  TMF1  GABRB2  GNRH1  STAR  ADM  AKAP6  NR3C2  PPARGC1B  GNA14  AIFM1  FBXO32  HTR5A  BRAF  ELAVL4  ATP1A1  HCN1  ADCY1  NKX3-1  AR  ESRRA  UCP3  CIDEA  ZNF366  ZBTB7A  HTR1F  FES  SLC8A1  CHEK2  RNLS  KCNJ11  CARD9  LRRK2  ESRRG  NCOR2  H4-16  RYR2  NEFL  H4C1"
0.0940422939834644,60,536,1.4425048302861,"Regulation of GTPase activity "," http://amigo.geneontology.org/amigo/term/GO:0043087"," ADRB1  ARAP2  RASGRF1  NGEF  EVI5  RASGRP2  GNB5  ARHGEF10L  GNAS  SH3BP1  DEPDC5  EIF5  SEC23A  SIPA1L3  TBC1D19  TBC1D30  NEDD9  ERRFI1  SIPA1L2  RAB3GAP2  ARHGAP9  MKKS  CHN1  ARHGEF11  STARD13  VAV3  TBC1D4  LRCH1  FAM13A  GIT2  IQSEC1  STXBP5L  ARHGAP26  TIAM2  USP6NL  ASAP2  RANBP2  FGD5  DGKI  KALRN  RICTOR  ALDH1A1  GAPVD1  NDEL1  TBC1D16  NET1  RABEP2  ALS2CL  RGMA  PLCB1  RGS6  EFNA5  LRRK2  RGPD4  CHML  TBC1D8  DENND1B  PLXNA4  SRGAP2  "
0.0968251755135536,25,178,1.80988433762489,"Striated muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0006941"," MAP2K3  TMEM38A  SLC9A1  SMPX  MYLK2  TNNC2  SCN1B  FGF12  TNNT2  KCNJ8  PIK3CA  FGF13  ARHGEF11  STAC2  ATP1B1  SCN1A  SCN2B  ATP1A1  ADORA1  KCND3  ATP2A2  SCN4B  GJC1  SLC8A1  RYR2"
0.0968251755135536,54,473,1.47117194530659,"Lipid localization "," http://amigo.geneontology.org/amigo/term/GO:0010876"," NOS2  GRAMD1B  HEXB  SOAT1  ABCA7  OSBPL3  OSBPL6  APOL4  APOL1  SLC25A17  KCNN4  PLEKHA8  RPS6KB1  NFKB1  CPT1A  PPARD  EEPD1  SFTPA1  ACVR1C  ACSL3  GOT2  PLA2G5  APOL2  LDLR  NR1H2  ESYT1  OSBPL1A  ATP8B2  TMF1  STAR  PLA2R1  ABCA9  ABCA6  TTC39B  ACE  CDS1  STARD4  PDZD8  GALR1  NKX3-1  VSTM2A  XKR6  STARD5  ABCG4  ABCD2  PITPNA  FZD4  LPL  CIDEA  SPNS2  FITM2  ATP10A  STARD10  XKR9"
0.0968251755135536,100,979,1.31627951827265,"Cellular homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0019725"," KRIT1  ABCC8  NOS2  PKD1  ERP44  GLRX2  GCLM  BAK1  HEXB  SLC4A8  HERPUD1  ATG5  LPAR2  ATP2B3  ATP1B3  ATP2B1  TMEM38A  ADD1  SLC9A1  MCOLN1  DLD  SLC39A14  KCNN4  ATP1A3  ATP4A  GLRX3  CCDC47  STIM2  PPARGC1A  GNB3  PPARD  GPLD1  SLC29A1  SLC4A9  STC2  KNG1  PKD2  TRIM32  IDE  GOT1  PIK3CA  SLC12A5  TMTC4  ATF4  CLN6  ABCB7  ATP1A4  ATP13A3  RAB11FIP5  SLC9A5  CCDC115  SLC31A1  ATP6V1G1  MYC  TRPC3  PPP3CA  SLC39A8  AFG3L2  CACNA1A  TRPM2  ATP1B1  XPR1  ATP6V1B2  STAR  ADM  ITPR1  AKAP6  SLC24A2  ANKRD9  ATP2B2  STEAP2  KCNB1  SLAMF8  VSNL1  ATP1A1  ADORA1  CFL2  PDZD8  SLC39A13  PRKCB  GALR1  MAP1A  CA7  ADRA1D  ATP2A2  GPR4  AQP11  PACS2  SLC8A1  GAS6  GRIN2A  EFNA5  RAB11B  KCNJ11  LRRK2  ANXA6  FITM2  PIM3  RYR2  ATP6V1E2"
0.0968251755135536,10,47,2.74178223061472,"Neuron maturation "," http://amigo.geneontology.org/amigo/term/GO:0042551"," ANKS1A  MAP3K13  NTN4  B4GALT6  BCL11A  SCLT1  SPTBN4  RET  MECP2  LRRK2"
0.0968251755135536,54,473,1.47117194530659,"Response to peptide hormone "," http://amigo.geneontology.org/amigo/term/GO:0043434"," ABCC8  ATP2B1  GNAS  SLC9A1  SORBS1  SLC39A14  RPS6KB1  NFKB1  CDKN1B  GPLD1  STC2  IGFBP2  ERRFI1  EIF2B2  RHOQ  IDE  GOT1  PIK3CA  ACVR1C  GOT2  INSIG2  MAX  VGF  MAP1B  PTPRE  SORT1  ROCK2  TBC1D4  ATP6V1G1  MYC  GGH  SORL1  STAT4  ATP6V1B2  GNRH1  STAR  ADM  APPL1  BRAF  ZBTB7B  ADCY9  ADCY1  FBN1  PRKCB  NDEL1  IRS1  KBTBD2  ESRRA  LPL  UCP3  CYC1  MYO5A  ATP6V1E2  NEFL"
0.0974263885619639,22,150,1.89000188430375,"Learning "," http://amigo.geneontology.org/amigo/term/GO:0007612"," ABCC8  ABCA7  DDHD2  AAAS  TANC1  SLC12A5  ATXN1  FGF13  SNAP25  EPHB2  TBR1  SLC24A2  DGKI  BRAF  SYNJ1  KALRN  BRSK1  ELAVL4  MAP1A  MECP2  GRIN2A  ARC"
0.0974263885619639,71,657,1.39259167481908,"Nucleobase-containing small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0055086"," AK2  NOS2  GUCA2B  RRM2B  SPHK2  FAR2  NTHL1  PDE4A  COASY  RORA  MAGI3  DLD  AAAS  MTAP  PRPS2  CDADC1  NUP93  MLYCD  BPNT2  IMPDH1  AK1  ALDOC  PPARGC1A  ENO2  NUDT12  NME5  SLC25A12  ELOVL4  RHOQ  PFKFB2  ACSL3  SULT4A1  MPP1  ACSS2  MGAT1  AMPD3  NUDT15  MYC  GMPR  NUP54  UCK2  GUCY1A2  PANK1  RANBP2  ADCY9  CMPK1  EXTL2  GNPDA2  GMPS  ELOVL7  ACSL6  ADCY1  PDP1  NUDT5  NNMT  UGP2  PDE7B  PDP2  GLRX  PFAS  ZBTB7A  UPP1  RNLS  ADSS1  LRRK2  ENTPD4  FITM2  OGDHL  ASPDH  NT5M  GALT"
0.0974871106958624,29,217,1.72214247941376,"Purine nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006164"," AK2  NOS2  GUCA2B  SPHK2  COASY  DLD  PRPS2  MLYCD  IMPDH1  AK1  PPARGC1A  NME5  SLC25A12  ELOVL4  ACSL3  ACSS2  AMPD3  MYC  GUCY1A2  PANK1  ADCY9  GMPS  ELOVL7  ACSL6  ADCY1  PDP1  PDP2  PFAS  ADSS1"
0.0974871106958624,52,453,1.47923085466278,"Regulation of neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0010975"," HECW1  FSTL4  NGEF  MAP3K13  STX1B  CTSZ  MCF2  FBXO31  SCN1B  LIMK1  RND2  EIF4G2  VEGFA  TRAK2  BCL11A  RNF6  CHN1  FGF13  MAP1B  SNAP25  EPHB2  TBR1  SEMA6D  ZNF365  PPP3CA  TIAM2  CAMK2G  FEZ1  BRAF  KALRN  BRSK1  ELAVL4  PAQR3  RET  ILK  NDEL1  SEMA4C  KNDC1  RGMA  FES  CAMK1D  KREMEN1  POU3F2  INPP5J  LRRK2  DNM3  ARC  INPP5F  NCKIPSD  PLXNA4  CUX1  NEFL"
0.0974871106958624,143,1473,1.2510195771868,"Neuron differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030182"," HECW1  SPAG9  NCDN  PIK3CB  FSTL4  PRDM1  RASGRF1  CDON  ANKS1A  NGEF  RORA  MAPK6  NCK2  MAP3K13  NTN4  USP33  EPB41L3  MTMR2  STX1B  NEFH  TRIP11  ZMYND8  CTSZ  SNPH  MCF2  FMR1  FBXO31  NAPA  CACNG7  SCN1B  LIMK1  TGFBR1  KDM4C  CPEB3  CNTNAP1  RND2  EIF4G2  VEGFA  PCDH12  WNT6  STRN  TRAK2  B4GALT6  SATB2  TRIM32  ONECUT2  BCL11A  SLITRK3  PIK3CA  TTC21B  ACSL3  SLC12A5  PARD6B  RNF6  ATF4  LIF  CHN1  HOXD9  FGF13  MAP1B  SNAP25  DCLK1  EPHB2  EMX1  ZFHX2  TBR1  STXBP1  SEMA6D  ZNF365  PPP3CA  AFG3L2  RNF157  CELSR2  VASH2  SYT2  CPNE9  IQSEC1  GABRB2  TIAM2  LRP12  C9orf72  CAMK2G  ADM  FEZ1  SCLT1  BEND6  PRKCA  KIF5A  AIFM1  ATP2B2  NRG1  BRAF  KALRN  SPTBN4  BRSK1  IER2  ELAVL4  NEXN  PAQR3  HCN1  LMTK2  ADCY1  RET  ILK  NDEL1  MAP1A  PBX3  INSM2  GFRA2  SEMA4C  MECP2  EMB  KNDC1  FZD4  TMEM132E  RGMA  FES  PCP4  CAMK1D  KREMEN1  EFNA5  POU3F2  CEND1  FLRT2  INPP5J  NAP1L2  SECISBP2  VWC2  LRRK2  BTBD8  NIF3L1  DNM3  ITSN2  ARC  INPP5F  RORB  GIGYF2  SYT3  NCKIPSD  PLXNA4  CUX1  SRGAP2  NEFL"
0.0974871106958624,7,26,3.46940905335479,"Endoplasmic reticulum calcium ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0032469"," BAK1  HERPUD1  CCDC47  TMTC4  ITPR1  ATP2A2  PACS2"
0.0974871106958624,24,169,1.83001796220912,"Regulation of generation of precursor metabolites and energy "," http://amigo.geneontology.org/amigo/term/GO:0043467"," NOS2  PPP1R3F  OPN3  SPHK2  AAAS  SORBS1  NUP93  PPARGC1A  PASK  SLC25A12  IDE  PIK3CA  PFKFB2  PPP1R3D  CCNB1  MYC  COX17  NUP54  RANBP2  COX7A1  IRS1  ZBTB7A  PPP1CB  PPP1R3E"
0.0974871106958624,157,1636,1.23665104399181,"Secretion "," http://amigo.geneontology.org/amigo/term/GO:0046903"," FGR  ICA1  ABCC8  NOS2  CACNA2D2  CAPN1  ERP44  ANK1  HEXB  SLC4A8  CBLN4  ATG5  SPHK2  TM7SF3  CTSA  CYB5R4  CADPS2  PPIE  ACHE  GNAS  SIRT4  RPH3A  STX1B  CTSZ  SNPH  FMR1  MAGED2  PARD6A  NAGPA  CPPED1  KCNN4  NAPA  USF2  IMPDH1  ALDOC  NFKB1  CTSC  CPT1A  PPARD  GPLD1  VEGFA  SLC29A1  GOLPH3  KNG1  ARMC8  ACTR1B  PASK  TARDBP  COPA  GIPC1  ARHGAP9  ACVR1C  PFKFB2  ACSL3  ARFGEF2  GOT2  NECAB3  PLA2G5  PNKD  LIF  VGF  NR1H2  SNAP25  CHI3L1  ARNTL  AMPD3  OSTF1  RAB11FIP5  CAB39  STXBP1  RABEPK  MYC  GGH  PREPL  NAAA  ANXA3  PPP3CA  SLC15A4  FGF7  CACNA1A  TRPM2  CELSR2  ECM1  SYT2  RALB  DYNC1LI1  TMF1  STXBP5L  CPLX2  DOK3  CAMK2G  TCF7L2  ADM  ENDOD1  ITPR1  FRMD4A  ADAM8  PLA2R1  CYRIB  PRKCA  DPH3  PI4K2A  NRG1  STEAP2  DGKI  BRAF  KCNB1  SYNJ1  ACE  KALRN  PDXK  BRSK1  ZBTB7B  VSNL1  ADORA1  PSMD6  PTX3  TEX264  ADCY1  PRKCB  GALR1  NKX3-1  LGI3  CPLX1  IRS1  RAB24  PCDH7  KCNS3  RAB37  SYT12  OLR1  ATP2A2  FZD4  ARL4D  KCMF1  DPP7  KCNA2  STX19  EXOC3  FES  GAS6  EFNA5  C6orf120  RAB11B  SYN3  PIP5K1C  HYAL3  KCNJ11  LRRK2  NCOR2  NHLRC2  PSMD12  PIM3  SCAMP5  SYT15  SYT3  DDX3X"
0.0974871106958624,19,123,1.99057848125118,"Negative regulation of protein transport "," http://amigo.geneontology.org/amigo/term/GO:0051224"," ABCC8  GOPC  SIRT4  LYPLA1  ACVR1C  RAB11FIP5  PPP3CA  STXBP5L  SNX12  FRMD4A  DPH3  CABP1  KCNB1  VSNL1  IRS1  YOD1  KCNJ11  LRRK2  PIM3"
0.0974871106958624,7,26,3.46940905335479,"Pigment granule localization "," http://amigo.geneontology.org/amigo/term/GO:0051875"," MREG  MKKS  BBS7  SHROOM2  DCTN2  RAB11B  MYO5A"
0.0974871106958624,76,713,1.37358290711862,"Carbohydrate derivative biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901137"," HS3ST1  AK2  POMT2  XYLT2  RRM2B  SOAT1  SPHK2  ST3GAL6  ABCA7  COASY  ST6GALNAC1  ITM2A  DLD  MTAP  TRIP11  ST8SIA5  PRPS2  MLYCD  NAGPA  IMPDH1  AK1  PIGL  NFKB1  PPARGC1A  ST8SIA1  NME5  GOLPH3  ST3GAL5  SLC25A12  TRAK2  B4GALT6  ELOVL4  B4GALT4  ACSL3  TMTC4  NECAB3  ST3GAL3  ACSS2  MGAT1  AMPD3  CHST12  MYC  SLC39A8  ASGR1  UCK2  GALNT13  TNIP1  TCF7L2  MGAT5  GUCY1A2  PANK1  ST3GAL2  ACAN  ASGR2  ADCY9  CMPK1  EXTL2  GNPDA2  GMPS  ELOVL7  ACSL6  ADCY1  PDP1  MUC15  UGP2  HS6ST2  PDP2  AQP11  PFAS  SLC35C1  PLCB1  UPP1  ADSS1  FUT11  GK  HS3ST5"
0.0978589301070333,23,160,1.85241661955907,"Positive regulation of lipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045834"," FGR  SPHK2  SIRT4  SORBS1  FLT1  MLYCD  PPARGC1A  CPT1A  PPARD  GPLD1  FLT3  LPGAT1  ACSL3  LDLR  NR1H2  VAV3  STAR  ADM  ADORA1  ABHD6  STARD4  IRS1  ABCD2"
0.0978589301070333,12,63,2.45454790169318,"Export across plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0140115"," ATP2B3  ATP1B3  ATP2B1  SLC9A1  ATP1A3  ATP4A  ATP1A4  ATP1B1  ATP1A1  KCND3  KCNA2  SLC8A1"
0.0996453214761671,5,14,4.60227731567471,"Protein localization to phagophore assembly site "," http://amigo.geneontology.org/amigo/term/GO:0034497"," WIPI1  MFN2  ATG13  PACS2  WDR45"
0.0996453214761671,5,14,4.60227731567471,"Cellular response to purine-containing compound "," http://amigo.geneontology.org/amigo/term/GO:0071415"," TMEM38A  PPARGC1A  TRPM2  SLC8A1  RYR2"
0.0996453214761671,5,14,4.60227731567471,"Tricarboxylic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072350"," CS  IDH3G  SIRT4  IDH3B  IDH3A"
0.101004907556053,66,605,1.40578652551519,"Mitochondrion organization "," http://amigo.geneontology.org/amigo/term/GO:0007005"," SLC25A5  DNAJC11  BID  GCLM  TOMM34  BAK1  USP36  ATG5  FUNDC1  WIPI1  DDHD2  SIRT4  SLC9A1  DDHD1  E2F1  ARMCX3  CHCHD3  TFAM  PPARGC1A  FOXRED1  CAMKK2  SOD2  GOLPH3  SLC25A36  TRAK2  MFN2  PPP3CC  TIMM8A  BCL2L2  ECSIT  TOMM40  HIGD1B  NDUFB5  MYC  COX17  PIF1  MAP1LC3B  AFG3L2  SAE1  CTSK  CISD2  CDKN2A  FEZ1  CYRIB  OXA1L  AIFM1  MX1  TOMM40L  COX7A1  TFB2M  CHCHD4  GRPEL2  FUNDC2  SDHAF2  MFF  CYCS  ESRRA  ATG13  MTX3  ARIH2  NDUFA12  LYRM7  LRRK2  WDR45  DNM3  INF2"
0.101297659953098,33,258,1.64825745724164,"Cellular response to steroid hormone stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071383"," BRCA1  CALCOCO1  ATP2B1  PIAS2  ATP1A3  KDM4C  PPARD  NR3C1  ERRFI1  KLF9  NR2C1  FLT3  TRERF1  RNF6  ARNTL  USP8  LEF1  TMF1  STAR  NR3C2  PPARGC1B  AIFM1  FBXO32  ATP1A1  NKX3-1  AR  ESRRA  ZNF366  ZBTB7A  ESRRG  NCOR2  H4-16  H4C1"
0.101402842767048,14,80,2.25511588468061,"Cardiac muscle hypertrophy "," http://amigo.geneontology.org/amigo/term/GO:0003300"," JARID2  SLC9A1  GLRX3  ERRFI1  ROCK2  IL6ST  TRPC3  PPP3CA  AKAP6  PRKCA  AKAP13  ATP2A2  RYR2  INPP5F"
0.101402842767048,14,80,2.25511588468061,"Nucleoside monophosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009123"," AK2  MAGI3  PRPS2  IMPDH1  AK1  MPP1  AMPD3  UCK2  CMPK1  GMPS  PFAS  UPP1  ADSS1  NT5M"
0.102536434261368,6,20,3.86591294516676,"Fibroblast apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0044346"," BID  BAK1  CUL3  PIK3CA  MYC  GAS6"
0.103456349613288,4,9,5.72727843728409,"Fatty acid alpha-oxidation "," http://amigo.geneontology.org/amigo/term/GO:0001561"," SLC25A17  PHYH  PECR  HACL1"
0.103456349613288,4,9,5.72727843728409,"Histone H2A-K119 monoubiquitination "," http://amigo.geneontology.org/amigo/term/GO:0036353"," TRIM37  PCGF1  PCGF5  PCGF3"
0.103456349613288,4,9,5.72727843728409,"Negative regulation of collateral sprouting "," http://amigo.geneontology.org/amigo/term/GO:0048671"," FSTL4  BCL11A  FGF13  RGMA"
0.104159034000243,22,152,1.86513343845765,"Regulation of regulated secretory pathway "," http://amigo.geneontology.org/amigo/term/GO:1903305"," FGR  SLC4A8  SPHK2  FMR1  GIPC1  STXBP1  PREPL  SYT2  STXBP5L  DGKI  BRAF  KCNB1  ADCY1  PRKCB  SYT12  ATP2A2  FES  HYAL3  LRRK2  SCAMP5  SYT15  SYT3"
0.104667757670658,15,89,2.17186120514987,"Regulation of sodium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0002028"," HECW1  ATP1B3  TESC  SLC9A1  SCN1B  FGF12  KLHL24  FGF13  ATP1B1  SCN2B  SPTBN4  ATP1A1  GLRX  SCN4B  SLC8A1"
0.105584159782372,11,56,2.53125252362109,"Regulation of sodium ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:2000649"," HECW1  TESC  SLC9A1  SCN1B  FGF12  KLHL24  FGF13  ATP1B1  SCN2B  GLRX  SCN4B"
0.106406389319658,119,1203,1.27471222076709,"Neuron development "," http://amigo.geneontology.org/amigo/term/GO:0048666"," HECW1  SPAG9  NCDN  PIK3CB  FSTL4  PRDM1  RASGRF1  ANKS1A  NGEF  MAPK6  NCK2  MAP3K13  NTN4  USP33  EPB41L3  MTMR2  STX1B  NEFH  TRIP11  ZMYND8  CTSZ  MCF2  FMR1  FBXO31  CACNG7  SCN1B  LIMK1  CPEB3  CNTNAP1  RND2  EIF4G2  VEGFA  PCDH12  STRN  TRAK2  B4GALT6  TRIM32  ONECUT2  BCL11A  SLITRK3  PIK3CA  SLC12A5  PARD6B  RNF6  LIF  CHN1  HOXD9  FGF13  MAP1B  SNAP25  DCLK1  EPHB2  EMX1  TBR1  STXBP1  SEMA6D  ZNF365  PPP3CA  AFG3L2  RNF157  CELSR2  VASH2  SYT2  CPNE9  IQSEC1  GABRB2  TIAM2  LRP12  C9orf72  CAMK2G  ADM  FEZ1  SCLT1  PRKCA  KIF5A  BRAF  KALRN  SPTBN4  BRSK1  ELAVL4  NEXN  PAQR3  HCN1  LMTK2  ADCY1  RET  ILK  NDEL1  MAP1A  PBX3  GFRA2  SEMA4C  MECP2  EMB  KNDC1  FZD4  TMEM132E  RGMA  FES  CAMK1D  KREMEN1  EFNA5  POU3F2  FLRT2  INPP5J  SECISBP2  LRRK2  BTBD8  DNM3  ITSN2  ARC  INPP5F  RORB  SYT3  NCKIPSD  PLXNA4  CUX1  SRGAP2  NEFL"
0.110327874001562,9,41,2.82871678914641,"Triglyceride biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0019432"," GPLD1  LPGAT1  MOGAT1  LDLR  NR1H2  MOGAT2  LPL  FITM2  GK"
0.110984044457171,103,1022,1.29872483154656,"Protein ubiquitination "," http://amigo.geneontology.org/amigo/term/GO:0016567"," HECW1  BRCA1  NUB1  CUL3  PHF23  HERPUD1  ATG5  PSME4  MKRN2  KLHL20  UBE2D4  KEAP1  MID2  WDR70  HACE1  ATXN7L3  KDM2B  RASD2  CCNB1IP1  FBXO31  TRIM35  UBE2W  KCTD9  LIMK1  TGFBR1  TRIM37  BLMH  TNFAIP1  DCUN1D4  ZBTB16  FBXO9  KLHL24  PCGF1  IVNS1ABP  TRIM32  RNF113A  TICAM1  RNF6  RFPL1  RFPL3  TULP4  UBAC1  UBE4B  TRIM47  TPP2  RNFT2  RNF144B  HERC6  PRICKLE1  FANCI  RNF157  SAE1  FBXO28  SPOPL  KLHL8  FBXL17  TRIM41  CDKN2A  DCUN1D2  UBE3B  C18orf25  MED21  RMND5A  ANKRD9  FBXO32  MED11  KLHL21  TRIM58  PSMD6  RNF168  ANAPC10  FBXO33  ARIH1  CUL5  TRIM44  RNF214  ZNF598  SOCS5  SPSB1  RAB40A  RNF26  PELI3  GLMN  VCPIP1  UBE2O  SPHK1  KCMF1  ARIH2  DTX3  PCGF5  PCGF3  ZFP91  RNF220  FANCM  LRRK2  ASB13  PSMD12  MIB2  RAB40C  RNF208  UBE2QL1  DDX3X  "
0.111376467522189,105,1045,1.29480337876399,"Neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0031175"," HECW1  SPAG9  NCDN  PIK3CB  FSTL4  RASGRF1  NGEF  MAPK6  NCK2  MAP3K13  NTN4  USP33  EPB41L3  STX1B  NEFH  TRIP11  ZMYND8  CTSZ  MCF2  FMR1  FBXO31  CACNG7  SCN1B  LIMK1  CPEB3  CNTNAP1  RND2  EIF4G2  VEGFA  STRN  TRAK2  B4GALT6  TRIM32  BCL11A  SLITRK3  PIK3CA  SLC12A5  PARD6B  RNF6  CHN1  FGF13  MAP1B  SNAP25  DCLK1  EPHB2  EMX1  TBR1  STXBP1  SEMA6D  ZNF365  PPP3CA  AFG3L2  RNF157  CELSR2  VASH2  SYT2  CPNE9  IQSEC1  TIAM2  LRP12  C9orf72  CAMK2G  ADM  FEZ1  PRKCA  KIF5A  BRAF  KALRN  SPTBN4  BRSK1  ELAVL4  NEXN  PAQR3  LMTK2  ADCY1  RET  ILK  NDEL1  MAP1A  GFRA2  SEMA4C  MECP2  EMB  KNDC1  FZD4  RGMA  FES  CAMK1D  KREMEN1  EFNA5  POU3F2  FLRT2  INPP5J  LRRK2  BTBD8  DNM3  ITSN2  ARC  INPP5F  SYT3  NCKIPSD  PLXNA4  CUX1  SRGAP2  NEFL"
0.114854033675951,46,395,1.50069194495925,"Glycerophospholipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006650"," PIK3CB  INPP5A  DDHD2  ITPKC  MTMR2  ACHE  DDHD1  ABHD12  BPNT2  PLEKHA8  PIP5K1B  PLEKHA1  MTMR4  PIGL  GPLD1  PLCD4  PIK3CA  LPGAT1  ACSL3  PLA2G5  LDLR  NR1H2  EFR3A  IMPA1  NAAA  GDPD1  PI4K2A  FAM126B  DGKI  SYNJ1  AGPAT3  CDS1  ABHD6  ENPP6  PIP5KL1  MECP2  SOCS5  LPCAT4  TMEM86B  PLCB1  PGP  INPP5J  PIP5K1C  INPP5F  SACM1L  STARD10"
